"item_reference","x","y","z","row","column","block"
1001666163,7.9,7.9,0.32,2,2,"1.M"
1003505916,7.925,7.9,0.32,2,2,"1.M"
1000572320,7.95,7.9,0.32,2,2,"1.M"
1000572285,7.975,7.9,0.32,2,2,"1.M"
1002332667,8,7.9,0.32,2,2,"1.M"
1004258497,8.025,7.9,0.32,2,2,"1.M"
1000705115,7.4,7.9,0.64,3,2,"1.M"
1001448949,7.425,7.9,0.64,3,2,"1.M"
1004170575,7.45,7.9,0.64,3,2,"1.M"
1004170386,7.475,7.9,0.64,3,2,"1.M"
1000778773,7.5,7.9,0.64,3,2,"1.M"
1003878148,7.525,7.9,0.64,3,2,"1.M"
1003890090,7.55,7.9,0.64,3,2,"1.M"
1004104488,7.575,7.9,0.64,3,2,"1.M"
1003766629,7.6,7.9,0.64,3,2,"1.M"
1003340838,7.625,7.9,0.64,3,2,"1.M"
1004744875,7.65,7.9,0.64,3,2,"1.M"
1005644604,7.675,7.9,0.64,3,2,"1.M"
1005153212,7.7,7.9,0.64,3,2,"1.M"
1004170610,7.725,7.9,0.64,3,2,"1.M"
1003855567,7.75,7.9,0.64,3,2,"1.M"
1005127699,7.775,7.9,0.64,3,2,"1.M"
1004739006,7.8,7.9,0.64,3,2,"1.M"
1005151115,7.825,7.9,0.64,3,2,"1.M"
1004723409,7.85,7.9,0.64,3,2,"1.M"
1005630438,7.9,7.9,0.64,3,2,"1.M"
1007084028,7.925,7.9,0.64,3,2,"1.M"
1007098799,7.4,7.9,0.96,4,2,"1.M"
1005336246,7.425,7.9,0.96,4,2,"1.M"
1005336255,7.45,7.9,0.96,4,2,"1.M"
1005336264,7.475,7.9,0.96,4,2,"1.M"
1005336273,7.5,7.9,0.96,4,2,"1.M"
1005338172,7.525,7.9,0.96,4,2,"1.M"
1004232693,7.55,7.9,0.96,4,2,"1.M"
1004235203,7.575,7.9,0.96,4,2,"1.M"
1004235979,7.6,7.9,0.96,4,2,"1.M"
1004279818,7.625,7.9,0.96,4,2,"1.M"
1003462392,7.65,7.9,0.96,4,2,"1.M"
1005817792,7.675,7.9,0.96,4,2,"1.M"
1003270250,7.7,7.9,0.96,4,2,"1.M"
1002288171,7.725,7.9,0.96,4,2,"1.M"
1005845872,7.75,7.9,0.96,4,2,"1.M"
1004276686,7.775,7.9,0.96,4,2,"1.M"
1005947310,7.8,7.9,0.96,4,2,"1.M"
1005814191,7.825,7.9,0.96,4,2,"1.M"
1005865465,7.85,7.9,0.96,4,2,"1.M"
1004275173,7.875,7.9,0.96,4,2,"1.M"
1004234312,7.9,7.9,0.96,4,2,"1.M"
1004283570,7.925,7.9,0.96,4,2,"1.M"
1004233601,7.95,7.9,0.96,4,2,"1.M"
1004233593,7.975,7.9,0.96,4,2,"1.M"
1003438245,8,7.9,0.96,4,2,"1.M"
1004283723,7.4,7.9,1.28,5,2,"1.M"
1005354994,7.425,7.9,1.28,5,2,"1.M"
1005355001,7.45,7.9,1.28,5,2,"1.M"
1001141534,7.475,7.9,1.28,5,2,"1.M"
1003063485,7.5,7.9,1.28,5,2,"1.M"
1004235078,7.525,7.9,1.28,5,2,"1.M"
1003575991,7.55,7.9,1.28,5,2,"1.M"
1003576873,7.575,7.9,1.28,5,2,"1.M"
1002767647,7.6,7.9,1.28,5,2,"1.M"
1001224866,7.625,7.9,1.28,5,2,"1.M"
1004280212,7.65,7.9,1.28,5,2,"1.M"
1004283327,7.675,7.9,1.28,5,2,"1.M"
1002764325,7.7,7.9,1.28,5,2,"1.M"
1003547767,7.4,7.9,1.6,6,2,"1.M"
1003703817,7.425,7.9,1.6,6,2,"1.M"
1002215072,7.45,7.9,1.6,6,2,"1.M"
1004299843,7.475,7.9,1.6,6,2,"1.M"
1001558767,7.5,7.9,1.6,6,2,"1.M"
1001003924,7.525,7.9,1.6,6,2,"1.M"
1005847753,7.55,7.9,1.6,6,2,"1.M"
1001610155,7.575,7.9,1.6,6,2,"1.M"
1000743492,7.6,7.9,1.6,6,2,"1.M"
1004252439,7.625,7.9,1.6,6,2,"1.M"
1004252646,7.65,7.9,1.6,6,2,"1.M"
1006793392,7.675,7.9,1.6,6,2,"1.M"
1004292093,7.7,7.9,1.6,6,2,"1.M"
1004292624,7.725,7.9,1.6,6,2,"1.M"
1003250432,7.75,7.9,1.6,6,2,"1.M"
1004237706,7.775,7.9,1.6,6,2,"1.M"
1004232701,7.8,7.9,1.6,6,2,"1.M"
1004232710,7.825,7.9,1.6,6,2,"1.M"
1003754118,7.85,7.9,1.6,6,2,"1.M"
1005368124,7.875,7.9,1.6,6,2,"1.M"
1005878443,7.9,7.9,1.6,6,2,"1.M"
1005878452,7.925,7.9,1.6,6,2,"1.M"
1005878461,7.95,7.9,1.6,6,2,"1.M"
1003170486,7.975,7.9,1.6,6,2,"1.M"
1003649287,8,7.9,1.6,6,2,"1.M"
1004262807,8.025,7.9,1.6,6,2,"1.M"
1004297665,8.05,7.9,1.6,6,2,"1.M"
1004294640,8.075,7.9,1.6,6,2,"1.M"
1003462275,8.1,7.9,1.6,6,2,"1.M"
1004235410,8.125,7.9,1.6,6,2,"1.M"
1004232666,8.15,7.9,1.6,6,2,"1.M"
1000896709,8.175,7.9,1.6,6,2,"1.M"
1000861347,8.3,7.9,0,1,3,"1.M"
1000692732,8.3352941176,7.9,0,1,3,"1.M"
1001089182,8.3529411765,7.9,0,1,3,"1.M"
1004236329,8.3882352941,7.9,0,1,3,"1.M"
1006916296,8.4058823529,7.9,0,1,3,"1.M"
1003266219,8.4411764706,7.9,0,1,3,"1.M"
1003391931,8.4588235294,7.9,0,1,3,"1.M"
1004233359,8.4764705882,7.9,0,1,3,"1.M"
1006919851,8.4941176471,7.9,0,1,3,"1.M"
1006919798,8.5117647059,7.9,0,1,3,"1.M"
1006919617,8.5294117647,7.9,0,1,3,"1.M"
1004240784,8.5647058824,7.9,0,1,3,"1.M"
1001086419,8.6,7.9,0,1,3,"1.M"
1000780851,8.6176470588,7.9,0,1,3,"1.M"
1005852306,8.6352941176,7.9,0,1,3,"1.M"
1003203641,8.6529411765,7.9,0,1,3,"1.M"
1001011934,8.6705882353,7.9,0,1,3,"1.M"
1000774506,8.6882352941,7.9,0,1,3,"1.M"
1000856389,8.7058823529,7.9,0,1,3,"1.M"
1000616772,8.7235294118,7.9,0,1,3,"1.M"
1002980442,8.7411764706,7.9,0,1,3,"1.M"
1000805529,8.7588235294,7.9,0,1,3,"1.M"
1005181842,8.7764705882,7.9,0,1,3,"1.M"
1001085186,8.7941176471,7.9,0,1,3,"1.M"
1004235456,8.8294117647,7.9,0,1,3,"1.M"
1001760816,8.8470588235,7.9,0,1,3,"1.M"
1003144566,8.8647058824,7.9,0,1,3,"1.M"
1005831471,8.8823529412,7.9,0,1,3,"1.M"
1006043466,8.9,7.9,0,1,3,"1.M"
1001452890,8.9176470588,7.9,0,1,3,"1.M"
1002067068,8.9352941176,7.9,0,1,3,"1.M"
1005854502,8.9529411765,7.9,0,1,3,"1.M"
1001504513,8.9705882353,7.9,0,1,3,"1.M"
1004738151,8.9882352941,7.9,0,1,3,"1.M"
1002234765,9.0235294118,7.9,0,1,3,"1.M"
1004780901,9.0411764706,7.9,0,1,3,"1.M"
1004780910,9.0588235294,7.9,0,1,3,"1.M"
1004780929,9.0764705882,7.9,0,1,3,"1.M"
1003200077,9.0941176471,7.9,0,1,3,"1.M"
1003746324,9.1117647059,7.9,0,1,3,"1.M"
1002980659,9.1294117647,7.9,0,1,3,"1.M"
1002980668,9.1470588235,7.9,0,1,3,"1.M"
1005152141,9.1647058824,7.9,0,1,3,"1.M"
1005629764,9.1823529412,7.9,0,1,3,"1.M"
1007084974,8.3,7.9,0.32,2,3,"1.M"
1004245563,8.35,7.9,0.32,2,3,"1.M"
1006058181,8.375,7.9,0.32,2,3,"1.M"
1001570349,8.4,7.9,0.32,2,3,"1.M"
1003146898,8.425,7.9,0.32,2,3,"1.M"
1003146906,8.45,7.9,0.32,2,3,"1.M"
1006069396,8.475,7.9,0.32,2,3,"1.M"
1003682497,8.575,7.9,0.32,2,3,"1.M"
1003124702,8.6,7.9,0.32,2,3,"1.M"
1005336688,8.625,7.9,0.32,2,3,"1.M"
1007053734,8.725,7.9,0.32,2,3,"1.M"
1006919734,8.75,7.9,0.32,2,3,"1.M"
1006846636,8.775,7.9,0.32,2,3,"1.M"
1005345084,8.825,7.9,0.32,2,3,"1.M"
1006911291,8.85,7.9,0.32,2,3,"1.M"
1005817747,8.875,7.9,0.32,2,3,"1.M"
1004860795,8.9,7.9,0.32,2,3,"1.M"
1003622178,8.925,7.9,0.32,2,3,"1.M"
1003204802,8.95,7.9,0.32,2,3,"1.M"
1001947648,8.3,7.9,0.96,4,3,"1.M"
1003236212,8.3243243243,7.9,0.96,4,3,"1.M"
1003236221,8.3486486486,7.9,0.96,4,3,"1.M"
1003236230,8.372972973,7.9,0.96,4,3,"1.M"
1003702016,8.3972972973,7.9,0.96,4,3,"1.M"
1003706553,8.4216216216,7.9,0.96,4,3,"1.M"
1004291436,8.4459459459,7.9,0.96,4,3,"1.M"
1003627669,8.4702702703,7.9,0.96,4,3,"1.M"
1004264607,8.4945945946,7.9,0.96,4,3,"1.M"
1003690669,8.5189189189,7.9,0.96,4,3,"1.M"
1003690894,8.5432432432,7.9,0.96,4,3,"1.M"
1003871280,8.5675675676,7.9,0.96,4,3,"1.M"
1004285587,8.5918918919,7.9,0.96,4,3,"1.M"
1003438272,8.6405405405,7.9,0.96,4,3,"1.M"
1004789786,8.6648648649,7.9,0.96,4,3,"1.M"
1002202102,8.6891891892,7.9,0.96,4,3,"1.M"
1005656098,8.7135135135,7.9,0.96,4,3,"1.M"
1001510255,8.7378378378,7.9,0.96,4,3,"1.M"
1000896394,8.7621621622,7.9,0.96,4,3,"1.M"
1002987111,8.7864864865,7.9,0.96,4,3,"1.M"
1005817846,8.8108108108,7.9,0.96,4,3,"1.M"
1006070998,8.8351351351,7.9,0.96,4,3,"1.M"
1007097790,8.8594594595,7.9,0.96,4,3,"1.M"
1005880567,8.8837837838,7.9,0.96,4,3,"1.M"
1007080563,8.9081081081,7.9,0.96,4,3,"1.M"
1003760067,8.9324324324,7.9,0.96,4,3,"1.M"
1004317239,8.9567567568,7.9,0.96,4,3,"1.M"
1004317356,8.9810810811,7.9,0.96,4,3,"1.M"
1003682523,9.0054054054,7.9,0.96,4,3,"1.M"
1007053743,9.0297297297,7.9,0.96,4,3,"1.M"
1007053752,9.0540540541,7.9,0.96,4,3,"1.M"
1007087287,9.0783783784,7.9,0.96,4,3,"1.M"
1005826026,9.1027027027,7.9,0.96,4,3,"1.M"
1006057830,9.127027027,7.9,0.96,4,3,"1.M"
1006057713,9.1513513514,7.9,0.96,4,3,"1.M"
1005861784,9.1756756757,7.9,0.96,4,3,"1.M"
1003235934,8.3,7.9,1.28,5,3,"1.M"
1003235952,8.3230769231,7.9,1.28,5,3,"1.M"
1003235961,8.3461538462,7.9,1.28,5,3,"1.M"
1003235970,8.3692307692,7.9,1.28,5,3,"1.M"
1003236168,8.3923076923,7.9,1.28,5,3,"1.M"
1003701909,8.4153846154,7.9,1.28,5,3,"1.M"
1003701918,8.4384615385,7.9,1.28,5,3,"1.M"
1005333690,8.4615384615,7.9,1.28,5,3,"1.M"
1005334914,8.4846153846,7.9,1.28,5,3,"1.M"
1005334923,8.5076923077,7.9,1.28,5,3,"1.M"
1005334932,8.5307692308,7.9,1.28,5,3,"1.M"
1005335616,8.5538461538,7.9,1.28,5,3,"1.M"
1005335625,8.5769230769,7.9,1.28,5,3,"1.M"
1005335634,8.6,7.9,1.28,5,3,"1.M"
1005335904,8.6230769231,7.9,1.28,5,3,"1.M"
1005338000,8.6461538462,7.9,1.28,5,3,"1.M"
1005818557,8.6692307692,7.9,1.28,5,3,"1.M"
1006055391,8.6923076923,7.9,1.28,5,3,"1.M"
1006055373,8.7153846154,7.9,1.28,5,3,"1.M"
1006055364,8.7615384615,7.9,1.28,5,3,"1.M"
1003634490,8.7846153846,7.9,1.28,5,3,"1.M"
1003634508,8.8076923077,7.9,1.28,5,3,"1.M"
1005878605,8.8307692308,7.9,1.28,5,3,"1.M"
1004237517,8.8538461538,7.9,1.28,5,3,"1.M"
1004452798,8.8769230769,7.9,1.28,5,3,"1.M"
1003545264,8.9,7.9,1.28,5,3,"1.M"
1004289646,8.9230769231,7.9,1.28,5,3,"1.M"
1005178350,8.9461538462,7.9,1.28,5,3,"1.M"
1005858021,8.9923076923,7.9,1.28,5,3,"1.M"
1007079925,8.3,7.9,1.6,6,3,"1.M"
1007079916,8.325,7.9,1.6,6,3,"1.M"
1007079907,8.35,7.9,1.6,6,3,"1.M"
1003235745,8.4,7.9,1.6,6,3,"1.M"
1003270313,8.425,7.9,1.6,6,3,"1.M"
1002215063,8.45,7.9,1.6,6,3,"1.M"
1003391940,8.475,7.9,1.6,6,3,"1.M"
1003649142,8.5,7.9,1.6,6,3,"1.M"
1003649296,8.525,7.9,1.6,6,3,"1.M"
1003270214,8.55,7.9,1.6,6,3,"1.M"
1003270223,8.575,7.9,1.6,6,3,"1.M"
1003270412,8.6,7.9,1.6,6,3,"1.M"
1003798156,8.625,7.9,1.6,6,3,"1.M"
1003798165,8.65,7.9,1.6,6,3,"1.M"
1004269918,8.675,7.9,1.6,6,3,"1.M"
1005812030,8.7,7.9,1.6,6,3,"1.M"
1004275083,8.725,7.9,1.6,6,3,"1.M"
1004270475,9.2,7.9,0,1,4,"1.M"
1002332577,9.225,7.9,0,1,4,"1.M"
1006059009,9.25,7.9,0,1,4,"1.M"
1006030082,9.275,7.9,0,1,4,"1.M"
1005334022,9.3,7.9,0,1,4,"1.M"
1006030190,9.325,7.9,0,1,4,"1.M"
1005812643,9.375,7.9,0,1,4,"1.M"
1005351636,9.4,7.9,0,1,4,"1.M"
1005862288,9.45,7.9,0,1,4,"1.M"
1004299816,9.475,7.9,0,1,4,"1.M"
1005817620,9.525,7.9,0,1,4,"1.M"
1001473446,9.775,7.9,0,1,4,"1.M"
1006912579,9.8,7.9,0,1,4,"1.M"
1003880929,9.2,7.9,0.32,2,4,"1.M"
1006111956,9.225,7.9,0.32,2,4,"1.M"
1004172014,9.25,7.9,0.32,2,4,"1.M"
1003884006,9.275,7.9,0.32,2,4,"1.M"
1000898851,9.3,7.9,0.32,2,4,"1.M"
1002401976,9.325,7.9,0.32,2,4,"1.M"
1000774597,9.35,7.9,0.32,2,4,"1.M"
1001941978,9.375,7.9,0.32,2,4,"1.M"
1000765506,9.4,7.9,0.32,2,4,"1.M"
1002980406,9.425,7.9,0.32,2,4,"1.M"
1000805619,9.5,7.9,0.32,2,4,"1.M"
1004758889,9.525,7.9,0.32,2,4,"1.M"
1003229346,9.55,7.9,0.32,2,4,"1.M"
1000774524,9.6,7.9,0.32,2,4,"1.M"
1006034475,9.625,7.9,0.32,2,4,"1.M"
1002405828,9.65,7.9,0.32,2,4,"1.M"
1001697592,9.675,7.9,0.32,2,4,"1.M"
1002576423,9.7,7.9,0.32,2,4,"1.M"
1003053314,9.725,7.9,0.32,2,4,"1.M"
1005878678,9.75,7.9,0.32,2,4,"1.M"
1003887571,9.775,7.9,0.32,2,4,"1.M"
1001334431,9.8,7.9,0.32,2,4,"1.M"
1006046896,9.825,7.9,0.32,2,4,"1.M"
1004285523,9.9,7.9,0.32,2,4,"1.M"
1005872827,9.925,7.9,0.32,2,4,"1.M"
1004285604,9.95,7.9,0.32,2,4,"1.M"
1005874708,9.975,7.9,0.32,2,4,"1.M"
1006057272,10,7.9,0.32,2,4,"1.M"
1004774223,9.2,7.9,0.64,3,4,"1.M"
1005869254,9.225,7.9,0.64,3,4,"1.M"
1006044780,9.25,7.9,0.64,3,4,"1.M"
1005947130,9.275,7.9,0.64,3,4,"1.M"
1006846177,9.3,7.9,0.64,3,4,"1.M"
1006846294,9.325,7.9,0.64,3,4,"1.M"
1005949705,9.425,7.9,0.64,3,4,"1.M"
1002985609,9.475,7.9,0.64,3,4,"1.M"
1003168542,9.5,7.9,0.64,3,4,"1.M"
1001502579,9.525,7.9,0.64,3,4,"1.M"
1001889931,9.55,7.9,0.64,3,4,"1.M"
1002674325,9.575,7.9,0.64,3,4,"1.M"
1001502074,9.6,7.9,0.64,3,4,"1.M"
1000797204,9.625,7.9,0.64,3,4,"1.M"
1002544536,9.65,7.9,0.64,3,4,"1.M"
1002980677,9.675,7.9,0.64,3,4,"1.M"
1006048461,9.7,7.9,0.64,3,4,"1.M"
1006048470,9.725,7.9,0.64,3,4,"1.M"
1005849607,9.75,7.9,0.64,3,4,"1.M"
1005877796,9.775,7.9,0.64,3,4,"1.M"
1005874807,9.8,7.9,0.64,3,4,"1.M"
1000986583,9.825,7.9,0.64,3,4,"1.M"
1002509166,9.875,7.9,0.64,3,4,"1.M"
1001647939,9.9,7.9,0.64,3,4,"1.M"
1003646433,9.925,7.9,0.64,3,4,"1.M"
1004307744,9.95,7.9,0.64,3,4,"1.M"
1000572302,9.975,7.9,0.64,3,4,"1.M"
1000794568,10,7.9,0.64,3,4,"1.M"
1004452824,9.2,7.9,0.96,4,4,"1.M"
1007098690,9.225,7.9,0.96,4,4,"1.M"
1006037409,9.25,7.9,0.96,4,4,"1.M"
1001093439,9.275,7.9,0.96,4,4,"1.M"
1005872683,9.3,7.9,0.96,4,4,"1.M"
1004452806,9.325,7.9,0.96,4,4,"1.M"
1004802825,9.35,7.9,0.96,4,4,"1.M"
1005351717,9.375,7.9,0.96,4,4,"1.M"
1005866112,9.4,7.9,0.96,4,4,"1.M"
1004285479,9.425,7.9,0.96,4,4,"1.M"
1000725988,9.45,7.9,0.96,4,4,"1.M"
1000781292,9.475,7.9,0.96,4,4,"1.M"
1002987094,9.5,7.9,0.96,4,4,"1.M"
1004452789,9.525,7.9,0.96,4,4,"1.M"
1003341071,9.55,7.9,0.96,4,4,"1.M"
1003444590,9.575,7.9,0.96,4,4,"1.M"
1006473414,9.6,7.9,0.96,4,4,"1.M"
1006473531,9.625,7.9,0.96,4,4,"1.M"
1006473658,9.65,7.9,0.96,4,4,"1.M"
1004300057,9.675,7.9,0.96,4,4,"1.M"
1002505359,9.7,7.9,0.96,4,4,"1.M"
1005900762,9.725,7.9,0.96,4,4,"1.M"
1002743175,9.75,7.9,0.96,4,4,"1.M"
1001452007,9.825,7.9,0.96,4,4,"1.M"
1003619794,9.85,7.9,0.96,4,4,"1.M"
1003479583,9.875,7.9,0.96,4,4,"1.M"
1003448299,9.9,7.9,0.96,4,4,"1.M"
1003444581,9.925,7.9,0.96,4,4,"1.M"
1001224875,9.95,7.9,0.96,4,4,"1.M"
1003617471,9.975,7.9,0.96,4,4,"1.M"
1003617480,10,7.9,0.96,4,4,"1.M"
1003617499,10.025,7.9,0.96,4,4,"1.M"
1005352851,10.05,7.9,0.96,4,4,"1.M"
1002356661,9.2,7.9,1.28,5,4,"1.M"
1007097033,9.225,7.9,1.28,5,4,"1.M"
1007096539,9.25,7.9,1.28,5,4,"1.M"
1006909898,9.275,7.9,1.28,5,4,"1.M"
1007096629,9.3,7.9,1.28,5,4,"1.M"
1007096548,9.35,7.9,1.28,5,4,"1.M"
1007096773,9.375,7.9,1.28,5,4,"1.M"
1007096665,9.4,7.9,1.28,5,4,"1.M"
1002306530,9.45,7.9,1.28,5,4,"1.M"
1001670546,9.475,7.9,1.28,5,4,"1.M"
1005145185,9.5,7.9,1.28,5,4,"1.M"
1005626550,9.525,7.9,1.28,5,4,"1.M"
1003364166,9.55,7.9,1.28,5,4,"1.M"
1005348919,9.575,7.9,1.28,5,4,"1.M"
1004254068,9.6,7.9,1.28,5,4,"1.M"
1006071221,9.625,7.9,1.28,5,4,"1.M"
1004755486,9.65,7.9,1.28,5,4,"1.M"
1006059036,9.675,7.9,1.28,5,4,"1.M"
1005847500,9.7,7.9,1.28,5,4,"1.M"
1005878524,9.725,7.9,1.28,5,4,"1.M"
1005874140,9.75,7.9,1.28,5,4,"1.M"
1005874159,9.775,7.9,1.28,5,4,"1.M"
1000774614,9.2,7.9,1.6,6,4,"1.M"
1004710971,9.225,7.9,1.6,6,4,"1.M"
1001361945,9.25,7.9,1.6,6,4,"1.M"
1001361954,9.275,7.9,1.6,6,4,"1.M"
1004742886,9.3,7.9,1.6,6,4,"1.M"
1003052973,9.325,7.9,1.6,6,4,"1.M"
1003200040,9.35,7.9,1.6,6,4,"1.M"
1002215081,9.375,7.9,1.6,6,4,"1.M"
1003052892,9.4,7.9,1.6,6,4,"1.M"
1003137933,9.425,7.9,1.6,6,4,"1.M"
1002505322,9.45,7.9,1.6,6,4,"1.M"
1001476173,9.475,7.9,1.6,6,4,"1.M"
1001011745,9.5,7.9,1.6,6,4,"1.M"
1002066500,9.525,7.9,1.6,6,4,"1.M"
1004726127,9.575,7.9,1.6,6,4,"1.M"
1004726352,9.6,7.9,1.6,6,4,"1.M"
1000785900,9.625,7.9,1.6,6,4,"1.M"
1005878551,9.65,7.9,1.6,6,4,"1.M"
1001085140,9.675,7.9,1.6,6,4,"1.M"
1003340829,9.7,7.9,1.6,6,4,"1.M"
1001127873,9.725,7.9,1.6,6,4,"1.M"
1006021370,10.1,7.9,0.32,2,5,"1.M"
1005947833,10.125,7.9,0.32,2,5,"1.M"
1005947950,10.15,7.9,0.32,2,5,"1.M"
1004283390,10.175,7.9,0.32,2,5,"1.M"
1005826080,10.2,7.9,0.32,2,5,"1.M"
1006032332,10.225,7.9,0.32,2,5,"1.M"
1007079097,10.25,7.9,0.32,2,5,"1.M"
1007079114,10.275,7.9,0.32,2,5,"1.M"
1005861199,10.325,7.9,0.32,2,5,"1.M"
1005340953,10.35,7.9,0.32,2,5,"1.M"
1006043402,10.375,7.9,0.32,2,5,"1.M"
1005619369,10.4,7.9,0.32,2,5,"1.M"
1007078971,10.425,7.9,0.32,2,5,"1.M"
1007083560,10.45,7.9,0.32,2,5,"1.M"
1003647081,10.475,7.9,0.32,2,5,"1.M"
1005364984,10.5,7.9,0.32,2,5,"1.M"
1002659160,10.525,7.9,0.32,2,5,"1.M"
1005861144,10.55,7.9,0.32,2,5,"1.M"
1003773234,10.575,7.9,0.32,2,5,"1.M"
1004275038,10.6,7.9,0.32,2,5,"1.M"
1006460751,10.625,7.9,0.32,2,5,"1.M"
1003638153,10.65,7.9,0.32,2,5,"1.M"
1004275047,10.675,7.9,0.32,2,5,"1.M"
1006460779,10.7,7.9,0.32,2,5,"1.M"
1004763667,10.725,7.9,0.32,2,5,"1.M"
1006919879,10.75,7.9,0.32,2,5,"1.M"
1005812562,10.775,7.9,0.32,2,5,"1.M"
1005814812,10.8,7.9,0.32,2,5,"1.M"
1006021073,10.825,7.9,0.32,2,5,"1.M"
1005877336,10.85,7.9,0.32,2,5,"1.M"
1006021415,10.875,7.9,0.32,2,5,"1.M"
1002783685,10.9,7.9,0.32,2,5,"1.M"
1005868589,10.925,7.9,0.32,2,5,"1.M"
1002276499,10.1,7.9,0.64,3,5,"1.M"
1005816432,10.1230769231,7.9,0.64,3,5,"1.M"
1005873088,10.1461538462,7.9,0.64,3,5,"1.M"
1005950109,10.1692307692,7.9,0.64,3,5,"1.M"
1005345534,10.1923076923,7.9,0.64,3,5,"1.M"
1005345543,10.2153846154,7.9,0.64,3,5,"1.M"
1005852766,10.2384615385,7.9,0.64,3,5,"1.M"
1005861252,10.2615384615,7.9,0.64,3,5,"1.M"
1005826143,10.3076923077,7.9,0.64,3,5,"1.M"
1005340935,10.3307692308,7.9,0.64,3,5,"1.M"
1005947851,10.3769230769,7.9,0.64,3,5,"1.M"
1003893871,10.4230769231,7.9,0.64,3,5,"1.M"
1003120517,10.4461538462,7.9,0.64,3,5,"1.M"
1005948139,10.4692307692,7.9,0.64,3,5,"1.M"
1002030419,10.4923076923,7.9,0.64,3,5,"1.M"
1005161772,10.5153846154,7.9,0.64,3,5,"1.M"
1005626424,10.5384615385,7.9,0.64,3,5,"1.M"
1002505331,10.5846153846,7.9,0.64,3,5,"1.M"
1005868688,10.6076923077,7.9,0.64,3,5,"1.M"
1004283714,10.6307692308,7.9,0.64,3,5,"1.M"
1007078890,10.6538461538,7.9,0.64,3,5,"1.M"
1007078791,10.7,7.9,0.64,3,5,"1.M"
1006844683,10.7230769231,7.9,0.64,3,5,"1.M"
1005949804,10.7923076923,7.9,0.64,3,5,"1.M"
1006052998,10.8153846154,7.9,0.64,3,5,"1.M"
1005862143,10.8615384615,7.9,0.64,3,5,"1.M"
1005950451,10.8846153846,7.9,0.64,3,5,"1.M"
1006919969,10.9076923077,7.9,0.64,3,5,"1.M"
1002332694,10.9307692308,7.9,0.64,3,5,"1.M"
1005872845,10.9538461538,7.9,0.64,3,5,"1.M"
1000778854,10.9769230769,7.9,0.64,3,5,"1.M"
1006044050,10.1,7.9,0.96,4,5,"1.M"
1006021118,10.125,7.9,0.96,4,5,"1.M"
1005834342,10.15,7.9,0.96,4,5,"1.M"
1003364021,10.175,7.9,0.96,4,5,"1.M"
1006838419,10.2,7.9,0.96,4,5,"1.M"
1005845755,10.225,7.9,0.96,4,5,"1.M"
1007089195,10.25,7.9,0.96,4,5,"1.M"
1005812544,10.275,7.9,0.96,4,5,"1.M"
1004285389,10.3,7.9,0.96,4,5,"1.M"
1005846943,10.325,7.9,0.96,4,5,"1.M"
1005847069,10.35,7.9,0.96,4,5,"1.M"
1003525194,10.375,7.9,0.96,4,5,"1.M"
1003062143,10.4,7.9,0.96,4,5,"1.M"
1006048137,10.425,7.9,0.96,4,5,"1.M"
1006845330,10.475,7.9,0.96,4,5,"1.M"
1006845538,10.5,7.9,0.96,4,5,"1.M"
1006845213,10.525,7.9,0.96,4,5,"1.M"
1004282788,10.55,7.9,0.96,4,5,"1.M"
1004292615,10.575,7.9,0.96,4,5,"1.M"
1005864295,10.6,7.9,0.96,4,5,"1.M"
1005864303,10.625,7.9,0.96,4,5,"1.M"
1005878119,10.65,7.9,0.96,4,5,"1.M"
1005878128,10.675,7.9,0.96,4,5,"1.M"
1005862017,10.7,7.9,0.96,4,5,"1.M"
1005817657,10.75,7.9,0.96,4,5,"1.M"
1005354129,10.775,7.9,0.96,4,5,"1.M"
1005874366,10.825,7.9,0.96,4,5,"1.M"
1006844638,10.85,7.9,0.96,4,5,"1.M"
1004259414,10.1,7.9,1.28,5,5,"1.M"
1005946096,10.125,7.9,1.28,5,5,"1.M"
1006069387,10.15,7.9,1.28,5,5,"1.M"
1005943035,10.2,7.9,1.28,5,5,"1.M"
1005852847,10.225,7.9,1.28,5,5,"1.M"
1005341394,10.25,7.9,1.28,5,5,"1.M"
1005874375,10.275,7.9,1.28,5,5,"1.M"
1006915783,10.3,7.9,1.28,5,5,"1.M"
1004283732,10.325,7.9,1.28,5,5,"1.M"
1006037238,10.35,7.9,1.28,5,5,"1.M"
1005333609,10.375,7.9,1.28,5,5,"1.M"
1003442277,10.4,7.9,1.28,5,5,"1.M"
1004238958,10.425,7.9,1.28,5,5,"1.M"
1005950488,10.5,7.9,1.28,5,5,"1.M"
1005345688,10.55,7.9,1.28,5,5,"1.M"
1005862756,10.575,7.9,1.28,5,5,"1.M"
1005867391,10.6,7.9,1.28,5,5,"1.M"
1004262258,10.625,7.9,1.28,5,5,"1.M"
1005162825,10.675,7.9,1.28,5,5,"1.M"
1006069161,10.7,7.9,1.28,5,5,"1.M"
1006471443,10.75,7.9,1.28,5,5,"1.M"
1004015487,10.775,7.9,1.28,5,5,"1.M"
1005817729,10.8,7.9,1.28,5,5,"1.M"
1005161394,10.825,7.9,1.28,5,5,"1.M"
1007097051,10.1,7.9,1.6,6,5,"1.M"
1007097060,10.125,7.9,1.6,6,5,"1.M"
1005867481,10.15,7.9,1.6,6,5,"1.M"
1005864664,10.175,7.9,1.6,6,5,"1.M"
1002512991,10.2,7.9,1.6,6,5,"1.M"
